지역,풍속,높이,풍하중
진주,21.8,22,271.84898421072
진주,21.8,23,273.54010911732
진주,21.8,24,275.23647782207996
진주,21.8,25,276.93809032499996
진주,21.8,26,278.64494662607996
진주,21.8,27,280.35704672532
진주,21.8,28,282.07439062272
진주,21.8,29,283.79697831828
진주,21.8,30,285.524809812
진주,21.8,31,287.25788510388
진주,21.8,32,288.99620419392005
진주,21.8,33,290.73976708212
진주,21.8,34,292.4885737684801
진주,21.8,35,294.2426242530001
진주,21.8,36,296.00191853568
진주,21.8,37,297.7664566165201
진주,21.8,38,299.53623849552
진주,21.8,39,301.3112641726801
진주,21.8,40,303.091533648
진주,21.8,41,304.8770469214801
진주,21.8,42,306.66780399312
진주,21.8,43,308.46380486292
진주,21.8,44,310.26504953088005
진주,21.8,45,312.07153799700006
진주,21.8,46,313.8832702612801
진주,21.8,47,315.70024632372
진주,21.8,48,317.52246618432
진주,21.8,49,319.34992984307996
진주,21.8,50,321.18263729999995
진주,21.8,51,323.02058855508
진주,21.8,52,324.86378360832003
진주,21.8,53,326.7122224597199
진주,21.8,54,328.56590510928004
진주,21.8,55,330.42483155699995
진주,21.8,56,332.2890018028801
진주,21.8,57,334.15841584692
진주,21.8,58,336.03307368912004
진주,21.8,59,337.91297532948
진주,21.8,60,339.7981207680001
진주,21.8,61,341.68851000468004
진주,21.8,62,343.58414303952003
진주,21.8,63,345.48501987252007
진주,21.8,64,347.39114050368005
진주,21.8,65,349.30250493299997
진주,21.8,66,351.2191131604801
진주,21.8,67,353.14096518611996
진주,21.8,68,355.0680610099201
진주,21.8,69,357.00040063188004
진주,21.8,70,358.9379840520001
진주,21.8,71,360.88081127028
진주,21.8,72,362.8288822867201
진주,21.8,73,364.78219710132004
진주,21.8,74,366.74075571408
진주,21.8,75,368.70455812500006
진주,21.8,76,370.6736043340801
진주,21.8,77,372.64789434132
진주,21.8,78,374.6274281467201
진주,21.8,79,376.61220575028
진주,21.8,80,378.6022271520001
진주,21.8,81,380.59749235187996
진주,21.8,82,382.5980013499199
진주,21.8,83,384.60375414612
진주,21.8,84,386.6147507404802
진주,21.8,85,388.63099113300007
진주,21.8,86,390.65247532367994
진주,21.8,87,392.67920331252003
진주,21.8,88,394.7111750995201
진주,21.8,89,396.74839068468
진주,21.8,90,398.79085006800005
진주,21.8,91,400.83855324948
진주,21.8,92,402.89150022912014
진주,21.8,93,404.94969100692003
진주,21.8,94,407.0131255828799
진주,21.8,95,409.08180395700003
진주,21.8,96,411.1557261292802
진주,21.8,97,413.23489209972007
진주,21.8,98,415.31930186832
진주,21.8,99,417.40895543508014
진주,21.8,100,419.5038528
진주,21.8,101,421.60399396308014
진주,21.8,102,423.70937892432
진주,21.8,103,425.82000768372006
진주,21.8,104,427.9358802412801
강화,17.56,5,158.25290311188
강화,17.56,6,159.29232825352318
강화,17.56,7,160.3351557687888
강화,17.56,8,161.3813856576768
강화,17.56,9,162.43101792018723
강화,17.56,10,163.48405255632
강화,17.56,11,164.54048956607517
강화,17.56,12,165.6003289494528
강화,17.56,13,166.66357070645282
강화,17.56,14,167.73021483707518
강화,17.56,15,168.80026134132
강화,17.56,16,169.87371021918716
강화,17.56,17,170.95056147067683
강화,17.56,18,172.0308150957888
강화,17.56,19,173.11447109452317
강화,17.56,20,174.20152946687995
강화,17.56,21,175.29199021285922
강화,17.56,22,176.38585333246078
강화,17.56,23,177.48311882568484
강화,17.56,24,178.5837866925312
강화,17.56,25,179.68785693299998
강화,17.56,26,180.79532954709114
강화,17.56,27,181.9062045348048
강화,17.56,28,183.02048189614075
강화,17.56,29,184.13816163109914
강화,17.56,30,185.25924373968
강화,17.56,31,186.38372822188316
강화,17.56,32,187.5116150777088
강화,17.56,33,188.64290430715678
강화,17.56,34,189.77759591022718
강화,17.56,35,190.91568988692
강화,17.56,36,192.05718623723516
강화,17.56,37,193.2020849611728
강화,17.56,38,194.3503860587328
강화,17.56,39,195.50208952991525
강화,17.56,40,196.65719537471992
강화,17.56,41,197.8157035931472
강화,17.56,42,198.97761418519676
강화,17.56,43,200.14292715086873
강화,17.56,44,201.31164249016317
강화,17.56,45,202.48376020308004
강화,17.56,46,203.65928028961923
강화,17.56,47,204.83820274978078
강화,17.56,48,206.02052758356476
강화,17.56,49,207.20625479097112
강화,17.56,50,208.395384372
강화,17.56,51,209.58791632665114
강화,17.56,52,210.7838506549248
강화,17.56,53,211.98318735682076
강화,17.56,54,213.18592643233922
강화,17.56,55,214.3920678814799
강화,17.56,56,215.60161170424314
강화,17.56,57,216.81455790062876
강화,17.56,58,218.03090647063678
강화,17.56,59,219.25065741426715
강화,17.56,60,220.47381073152002
강화,17.56,61,221.70036642239518
강화,17.56,62,222.9303244868928
강화,17.56,63,224.16368492501272
강화,17.56,64,225.40044773675518
강화,17.56,65,226.64061292211994
강화,17.56,66,227.8841804811072
강화,17.56,67,229.13115041371677
강화,17.56,68,230.38152271994883
강화,17.56,69,231.63529739980316
강화,17.56,70,232.89247445328004
강화,17.56,71,234.1530538803791
강화,17.56,72,235.4170356811008
강화,17.56,73,236.68441985544473
강화,17.56,74,237.9552064034112
강화,17.56,75,239.22939532499998
강화,17.56,76,240.50698662021122
강화,17.56,77,241.7879802890448
강화,17.56,78,243.07237633150086
강화,17.56,79,244.36017474757912
강화,17.56,80,245.65137553728
강화,17.56,81,246.94597870060318
강화,17.56,82,248.24398423754872
강화,17.56,83,249.5453921481168
강화,17.56,84,250.85020243230724
강화,17.56,85,252.15841509012
강화,17.56,86,253.47003012155508
강화,17.56,87,254.78504752661274
강화,17.56,88,256.1034673052928
강화,17.56,89,257.42528945759517
강화,17.56,90,258.7505139835199
강화,17.56,91,260.07914088306717
강화,17.56,92,261.41117015623684
강화,17.56,93,262.74660180302885
강화,17.56,94,264.0854358234431
강화,17.56,95,265.42767221747994
강화,17.56,96,266.77331098513923
강화,17.56,97,268.12235212642076
강화,17.56,98,269.47479564132476
강화,17.56,99,270.83064152985116
강화,17.56,100,272.189889792
강화,17.56,101,273.55254042777113
강화,17.56,102,274.9185934371647
강화,17.56,103,276.2880488201808
강화,17.56,104,277.6609065768191
양평,24.5,5,308.05965973125
양평,24.5,6,310.08303465299997
양평,24.5,7,312.11303273325007
양평,24.5,8,314.149653972
양평,24.5,9,316.19289836925003
양평,24.5,10,318.242765925
양평,24.5,11,320.2992566392501
양평,24.5,12,322.36237051200004
양평,24.5,13,324.43210754325
양평,24.5,14,326.50846773300003
양평,24.5,15,328.59145108125
양평,24.5,16,330.6810575880001
양평,24.5,17,332.77728725325005
양평,24.5,18,334.880140077
양평,24.5,19,336.98961605925
양평,24.5,20,339.10571519999996
양평,24.5,21,341.22843749925005
양평,24.5,22,343.3577829569999
양평,24.5,23,345.49375157325
양평,24.5,24,347.63634334799997
양평,24.5,25,349.78555828124996
양평,24.5,26,351.941396373
양평,24.5,27,354.10385762325006
양평,24.5,28,356.27294203200006
양평,24.5,29,358.44864959925
양평,24.5,30,360.630980325
양평,24.5,31,362.81993420924994
양평,24.5,32,365.015511252
양평,24.5,33,367.21771145325
양평,24.5,34,369.426534813
양평,24.5,35,371.64198133125007
양평,24.5,36,373.864051008
양평,24.5,37,376.09274384325016
양평,24.5,38,378.328059837
양평,24.5,39,380.5699989892501
양평,24.5,40,382.81856130000006
양평,24.5,41,385.07374676925014
양평,24.5,42,387.335555397
양평,24.5,43,389.6039871832499
양평,24.5,44,391.8790421279999
양평,24.5,45,394.16072023125
양평,24.5,46,396.44902149300003
양평,24.5,47,398.7439459132499
양평,24.5,48,401.04549349199993
양평,24.5,49,403.35366422924994
양평,24.5,50,405.66845812500003
양평,24.5,51,407.9898751792499
양평,24.5,52,410.317915392
양평,24.5,53,412.65257876324995
양평,24.5,54,414.993865293
양평,24.5,55,417.34177498124996
양평,24.5,56,419.69630782800004
양평,24.5,57,422.05746383325
양평,24.5,58,424.42524299700005
양평,24.5,59,426.7996453192499
양평,24.5,60,429.18067080000003
양평,24.5,61,431.56831943925005
양평,24.5,62,433.9625912370001
양평,24.5,63,436.36348619324997
양평,24.5,64,438.771004308
양평,24.5,65,441.18514558125
양평,24.5,66,443.6059100130001
양평,24.5,67,446.03329760325
양평,24.5,68,448.46730835200003
양평,24.5,69,450.90794225925004
양평,24.5,70,453.35519932500017
양평,24.5,71,455.80907954925
양평,24.5,72,458.26958293200005
양평,24.5,73,460.7367094732501
양평,24.5,74,463.2104591730001
양평,24.5,75,465.69083203125
양평,24.5,76,468.1778280480001
양평,24.5,77,470.67144722324997
양평,24.5,78,473.17168955700004
양평,24.5,79,475.67855504925
양평,24.5,80,478.1920437000001
양평,24.5,81,480.71215550924995
양평,24.5,82,483.2388904769999
양평,24.5,83,485.77224860325003
양평,24.5,84,488.3122298880001
양평,24.5,85,490.85883433124997
양평,24.5,86,493.4120619329999
양평,24.5,87,495.97191269325003
양평,24.5,88,498.5383866120002
양평,24.5,89,501.11148368925
양평,24.5,90,503.6912039249999
양평,24.5,91,506.27754731925006
양평,24.5,92,508.8705138720001
양평,24.5,93,511.47010358324997
양평,24.5,94,514.076316453
양평,24.5,95,516.6891524812501
양평,24.5,96,519.3086116680001
양평,24.5,97,521.93469401325
양평,24.5,98,524.567399517
양평,24.5,99,527.20672817925
양평,24.5,100,529.85268
양평,24.5,101,532.50525497925
양평,24.5,102,535.164453117
양평,24.5,103,537.8302744132501
양평,24.5,104,540.502718868
인제,23.81,5,290.9520714071925
인제,23.81,6,292.8630815187732
인제,23.81,7,294.7803469826012
인제,23.81,8,296.7038677986768
인제,23.81,9,298.6336439669997
인제,23.81,10,300.56967548757
인제,23.81,11,302.51196236038766
인제,23.81,12,304.4605045854528
인제,23.81,13,306.41530216276533
인제,23.81,14,308.37635509232524
인제,23.81,15,310.3436633741325
인제,23.81,16,312.3172270081872
인제,23.81,17,314.2970459944893
인제,23.81,18,316.28312033303877
인제,23.81,19,318.2754500238358
인제,23.81,20,320.27403506687995
인제,23.81,21,322.27887546217175
인제,23.81,22,324.2899712097107
인제,23.81,23,326.3073223094973
인제,23.81,24,328.33092876153114
인제,23.81,25,330.36079056581247
인제,23.81,26,332.39690772234115
인제,23.81,27,334.4392802311172
인제,23.81,28,336.48790809214074
인제,23.81,29,338.54279130541175
인제,23.81,30,340.60392987093
인제,23.81,31,342.67132378869564
인제,23.81,32,344.74497305870875
인제,23.81,33,346.8248776809692
인제,23.81,34,348.9110376554771
인제,23.81,35,351.0034529822325
인제,23.81,36,353.10212366123517
인제,23.81,37,355.2070496924854
인제,23.81,38,357.31823107598274
인제,23.81,39,359.43566781172774
인제,23.81,40,361.5593598997199
인제,23.81,41,363.6893073399597
인제,23.81,42,365.82551013244677
인제,23.81,43,367.96796827718117
인제,23.81,44,370.11668177416317
인제,23.81,45,372.27165062339253
인제,23.81,46,374.43287482486926
인제,23.81,47,376.6003543785932
인제,23.81,48,378.77408928456475
인제,23.81,49,380.9540795427836
인제,23.81,50,383.14032515325
인제,23.81,51,385.33282611596366
인제,23.81,52,387.53158243092486
인제,23.81,53,389.7365940981332
인제,23.81,54,391.9478611175892
인제,23.81,55,394.16538348929237
인제,23.81,56,396.38916121324314
인제,23.81,57,398.6191942894413
인제,23.81,58,400.85548271788684
인제,23.81,59,403.09802649857966
인제,23.81,60,405.34682563152
인제,23.81,61,407.6018801167076
인제,23.81,62,409.8631899541428
인제,23.81,63,412.13075514382524
인제,23.81,64,414.4045756857553
인제,23.81,65,416.6846515799324
인제,23.81,66,418.97098282635716
인제,23.81,67,421.2635694250292
인제,23.81,68,423.5624113759488
인제,23.81,69,425.86750867911564
인제,23.81,70,428.17886133453004
인제,23.81,71,430.4964693421916
인제,23.81,72,432.8203327021008
인제,23.81,73,435.1504514142573
인제,23.81,74,437.48682547866116
인제,23.81,75,439.82945489531244
인제,23.81,76,442.17833966421125
인제,23.81,77,444.5334797853572
인제,23.81,78,446.89487525875086
인제,23.81,79,449.2625260843917
인제,23.81,80,451.63643226228004
인제,23.81,81,454.0165937924156
인제,23.81,82,456.4030106747986
인제,23.81,83,458.7956829094292
인제,23.81,84,461.1946104963072
인제,23.81,85,463.5997934354325
인제,23.81,86,466.0112317268051
인제,23.81,87,468.4289253704253
인제,23.81,88,470.8528743662929
인제,23.81,89,473.2830787144076
인제,23.81,90,475.7195384147699
인제,23.81,91,478.16225346737974
인제,23.81,92,480.6112238722369
인제,23.81,93,483.06644962934126
인제,23.81,94,485.52793073869304
인제,23.81,95,487.9956672002925
인제,23.81,96,490.46965901413927
인제,23.81,97,492.9499061802333
인제,23.81,98,495.43640869857467
인제,23.81,99,497.92916656916367
인제,23.81,100,500.4281797919999
인제,23.81,101,502.93344836708366
인제,23.81,102,505.44497229441475
인제,23.81,103,507.96275157399333
인제,23.81,104,510.48678620581904
홍천,17.6,5,158.97469420800005
홍천,17.6,6,160.01886016512003
홍천,17.6,7,161.06644401408002
홍천,17.6,8,162.11744575488007
홍천,17.6,9,163.17186538752
홍천,17.6,10,164.22970291200005
홍천,17.6,11,165.29095832832007
홍천,17.6,12,166.35563163648
홍천,17.6,13,167.42372283648004
홍천,17.6,14,168.49523192832007
홍천,17.6,15,169.57015891200004
홍천,17.6,16,170.64850378752004
홍천,17.6,17,171.73026655488007
홍천,17.6,18,172.81544721408002
홍천,17.6,19,173.90404576512006
홍천,17.6,20,174.996062208
홍천,17.6,21,176.09149654272002
홍천,17.6,22,177.19034876927998
홍천,17.6,23,178.29261888768002
홍천,17.6,24,179.39830689792007
홍천,17.6,25,180.5074128
홍천,17.6,26,181.61993659392002
홍천,17.6,27,182.73587827968004
홍천,17.6,28,183.85523785728
홍천,17.6,29,184.97801532672003
홍천,17.6,30,186.104210688
홍천,17.6,31,187.23382394112
홍천,17.6,32,188.36685508608005
홍천,17.6,33,189.50330412288
홍천,17.6,34,190.64317105152003
홍천,17.6,35,191.78645587200006
홍천,17.6,36,192.93315858432
홍천,17.6,37,194.0832791884801
홍천,17.6,38,195.23681768448003
홍천,17.6,39,196.39377407232007
홍천,17.6,40,197.55414835200006
홍천,17.6,41,198.71794052352004
홍천,17.6,42,199.88515058688
홍천,17.6,43,201.05577854207996
홍천,17.6,44,202.2298243891201
홍천,17.6,45,203.4072881280001
홍천,17.6,46,204.58816975872003
홍천,17.6,47,205.77246928128
홍천,17.6,48,206.96018669568005
홍천,17.6,49,208.15132200191997
홍천,17.6,50,209.3458752000001
홍천,17.6,51,210.54384628992003
홍천,17.6,52,211.7452352716801
홍천,17.6,53,212.95004214528
홍천,17.6,54,214.15826691072002
홍천,17.6,55,215.369909568
홍천,17.6,56,216.58497011712004
홍천,17.6,57,217.80344855808005
홍천,17.6,58,219.0253448908801
홍천,17.6,59,220.25065911552005
홍천,17.6,60,221.47939123200007
홍천,17.6,61,222.71154124032
홍천,17.6,62,223.94710914048005
홍천,17.6,63,225.18609493247996
홍천,17.6,64,226.4284986163201
홍천,17.6,65,227.67432019200004
홍천,17.6,66,228.92355965952007
홍천,17.6,67,230.17621701888
홍천,17.6,68,231.43229227008007
홍천,17.6,69,232.69178541312002
홍천,17.6,70,233.9546964480001
홍천,17.6,71,235.22102537472006
홍천,17.6,72,236.49077219328007
홍천,17.6,73,237.76393690368005
홍천,17.6,74,239.04051950592006
홍천,17.6,75,240.32052000000002
홍천,17.6,76,241.60393838592006
홍천,17.6,77,242.89077466368008
홍천,17.6,78,244.1810288332801
홍천,17.6,79,245.47470089472003
홍천,17.6,80,246.77179084800008
홍천,17.6,81,248.07229869312002
홍천,17.6,82,249.37622443008
홍천,17.6,83,250.68356805887998
홍천,17.6,84,251.99432957952013
홍천,17.6,85,253.30850899200004
홍천,17.6,86,254.62610629632002
홍천,17.6,87,255.94712149248005
홍천,17.6,88,257.2715545804801
홍천,17.6,89,258.59940556032
홍천,17.6,90,259.93067443199993
홍천,17.6,91,261.2653611955201
홍천,17.6,92,262.6034658508801
홍천,17.6,93,263.94498839808006
홍천,17.6,94,265.28992883712
홍천,17.6,95,266.63828716800003
홍천,17.6,96,267.9900633907201
홍천,17.6,97,269.34525750528013
홍천,17.6,98,270.70386951168
홍천,17.6,99,272.06589940992006
홍천,17.6,100,273.4313472
홍천,17.6,101,274.80021288192006
홍천,17.6,102,276.17249645568
홍천,17.6,103,277.54819792128
홍천,17.6,104,278.92731727872007
대백,24.75,5,314.37866774531255
대백,24.75,6,316.44354671325
대백,24.75,7,318.5151846958125
대백,24.75,8,320.59358169300003
대백,24.75,9,322.6787377048126
대백,24.75,10,324.77065273125004
대백,24.75,11,326.86932677231255
대백,24.75,12,328.974759828
대백,24.75,13,331.08695189831263
대백,24.75,14,333.20590298325004
대백,24.75,15,335.33161308281257
대백,24.75,16,337.46408219700004
대백,24.75,17,339.6033103258125
대백,24.75,18,341.7492974692501
대백,24.75,19,343.90204362731254
대백,24.75,20,346.0615487999999
대백,24.75,21,348.22781298731246
대백,24.75,22,350.40083618925
대백,24.75,23,352.5806184058126
대백,24.75,24,354.76715963699996
대백,24.75,25,356.9604598828124
대백,24.75,26,359.16051914325
대백,24.75,27,361.3673374183125
대백,24.75,28,363.58091470799997
대백,24.75,29,365.8012510123125
대백,24.75,30,368.02834633125
대백,24.75,31,370.2622006648125
대백,24.75,32,372.502814013
대백,24.75,33,374.75018637581246
대백,24.75,34,377.00431775324995
대백,24.75,35,379.2652081453125
대백,24.75,36,381.532857552
대백,24.75,37,383.8072659733126
대백,24.75,38,386.08843340924994
대백,24.75,39,388.3763598598125
대백,24.75,40,390.67104532499997
대백,24.75,41,392.97248980481265
대백,24.75,42,395.28069329924995
대백,24.75,43,397.5956558083125
대백,24.75,44,399.917377332
대백,24.75,45,402.24585787031265
대백,24.75,46,404.58109742325
대백,24.75,47,406.9230959908125
대백,24.75,48,409.27185357300004
대백,24.75,49,411.6273701698124
대백,24.75,50,413.98964578125003
대백,24.75,51,416.3586804073125
대백,24.75,52,418.7344740480001
대백,24.75,53,421.11702670331243
대백,24.75,54,423.50633837325006
대백,24.75,55,425.90240905781235
대백,24.75,56,428.305238757
대백,24.75,57,430.71482747081245
대백,24.75,58,433.13117519925004
대백,24.75,59,435.5542819423124
대백,24.75,60,437.98414770000005
대백,24.75,61,440.4207724723125
대백,24.75,62,442.8641562592501
대백,24.75,63,445.3142990608124
대백,24.75,64,447.771200877
대백,24.75,65,450.23486170781246
대백,24.75,66,452.7052815532501
대백,24.75,67,455.18246041331247
대백,24.75,68,457.66639828800004
대백,24.75,69,460.15709517731256
대백,24.75,70,462.6545510812501
대백,24.75,71,465.1587659998125
대백,24.75,72,467.669739933
대백,24.75,73,470.18747288081255
대백,24.75,74,472.7119648432501
대백,24.75,75,475.2432158203125
대백,24.75,76,477.7812258120001
대백,24.75,77,480.32599481831244
대백,24.75,78,482.87752283925005
대백,24.75,79,485.4358098748125
대백,24.75,80,488.00085592500017
대백,24.75,81,490.57266098981245
대백,24.75,82,493.15122506924996
대백,24.75,83,495.73654816331253
대백,24.75,84,498.3286302720001
대백,24.75,85,500.92747139531247
대백,24.75,86,503.53307153325
대백,24.75,87,506.1454306858126
대백,24.75,88,508.7645488530001
대백,24.75,89,511.39042603481255
대백,24.75,90,514.0230622312499
대백,24.75,91,516.6624574423125
대백,24.75,92,519.3086116680001
대백,24.75,93,521.9615249083125
대백,24.75,94,524.62119716325
대백,24.75,95,527.2876284328125
대백,24.75,96,529.9608187170003
대백,24.75,97,532.6407680158126
대백,24.75,98,535.3274763292499
대백,24.75,99,538.0209436573125
대백,24.75,100,540.7211699999999
대백,24.75,101,543.4281553573126
대백,24.75,102,546.1418997292499
대백,24.75,103,548.8624031158125
대백,24.75,104,551.589665517
재천,17.28,5,153.24634985472002
재천,17.28,6,154.25289131950083
재천,17.28,7,155.26272751902724
재천,17.28,8,156.27585845329924
재천,17.28,9,157.29228412231683
재천,17.28,10,158.31200452608005
재천,17.28,11,159.33501966458883
재천,17.28,12,160.36132953784326
재천,17.28,13,161.39093414584323
재천,17.28,14,162.42383348858883
재천,17.28,15,163.46002756608004
재천,17.28,16,164.49951637831683
재천,17.28,17,165.54229992529926
재천,17.28,18,166.58837820702723
재천,17.28,19,167.63775122350086
재천,17.28,20,168.69041897471996
재천,17.28,21,169.74638146068483
재천,17.28,22,170.8056386813952
재천,17.28,23,171.86819063685124
재천,17.28,24,172.9340373270528
재천,17.28,25,174.003178752
재천,17.28,26,175.0756149116928
재천,17.28,27,176.1513458061312
재천,17.28,28,177.23037143531525
재천,17.28,29,178.31269179924482
재천,17.28,30,179.39830689792007
재천,17.28,31,180.48721673134082
재천,17.28,32,181.5794212995072
재천,17.28,33,182.67492060241923
재천,17.28,34,183.7737146400768
재천,17.28,35,184.87580341248005
재천,17.28,36,185.98118691962884
재천,17.28,37,187.08986516152325
재천,17.28,38,188.20183813816323
재천,17.28,39,189.31710584954885
재천,17.28,40,190.43566829568005
재천,17.28,41,191.5575254765569
재천,17.28,42,192.68267739217924
재천,17.28,43,193.81112404254722
재천,17.28,44,194.9428654276608
재천,17.28,45,196.07790154752004
재천,17.28,46,197.2162324021248
재천,17.28,47,198.35785799147519
재천,17.28,48,199.50277831557122
재천,17.28,49,200.65099337441282
재천,17.28,50,201.80250316800004
재천,17.28,51,202.9573076963328
재천,17.28,52,204.11540695941127
재천,17.28,53,205.27680095723522
재천,17.28,54,206.44148968980488
재천,17.28,55,207.60947315712005
재천,17.28,56,208.78075135918087
재천,17.28,57,209.95532429598717
재천,17.28,58,211.13319196753923
재천,17.28,59,212.3143543738368
재천,17.28,60,213.49881151488003
재천,17.28,61,214.6865633906688
재천,17.28,62,215.87761000120324
재천,17.28,63,217.07195134648322
재천,17.28,64,218.26958742650888
재천,17.28,65,219.47051824128002
재천,17.28,66,220.67474379079687
재천,17.28,67,221.88226407505925
재천,17.28,68,223.09307909406732
재천,17.28,69,224.30718884782078
재천,17.28,70,225.52459333632004
재천,17.28,71,226.74529255956477
재천,17.28,72,227.96928651755525
재천,17.28,73,229.1965752102912
재천,17.28,74,230.42715863777286
재천,17.28,75,231.6610368
재천,17.28,76,232.89820969697286
재천,17.28,77,234.13867732869124
재천,17.28,78,235.38243969515528
재천,17.28,79,236.62949679636483
재천,17.28,80,237.87984863232012
재천,17.28,81,239.13349520302086
재천,17.28,82,240.39043650846716
재천,17.28,83,241.6506725486592
재천,17.28,84,242.91420332359687
재천,17.28,85,244.18102883328004
재천,17.28,86,245.45114907770878
재천,17.28,87,246.72456405688322
재천,17.28,88,248.00127377080327
재천,17.28,89,249.28127821946885
재천,17.28,90,250.56457740288002
재천,17.28,91,251.85117132103687
재천,17.28,92,253.14105997393932
재천,17.28,93,254.43424336158728
재천,17.28,94,255.73072148398077
재천,17.28,95,257.03049434112
재천,17.28,96,258.3335619330049
재천,17.28,97,259.6399242596352
재천,17.28,98,260.9495813210112
재천,17.28,99,262.2625331171328
재천,17.28,100,263.578779648
재천,17.28,101,264.89832091361285
재천,17.28,102,266.22115691397124
재천,17.28,103,267.54728764907526
재천,17.28,104,268.87671311892484
보은,16.58,5,141.08203489436997
보은,16.58,6,142.00867959547676
보은,16.58,7,142.9383575034612
보은,16.58,8,143.8710686183232
보은,16.58,9,144.8068129400628
보은,16.58,10,145.74559046867998
보은,16.58,11,146.6874012041748
보은,16.58,12,147.63224514654718
보은,16.58,13,148.58012229579717
보은,16.58,14,149.5310326519248
보은,16.58,15,150.48497621492996
보은,16.58,16,151.4419529848128
보은,16.58,17,152.40196296157316
보은,16.58,18,153.36500614521117
보은,16.58,19,154.3310825357268
보은,16.58,20,155.30019213311996
보은,16.58,21,156.27233493739078
보은,16.58,22,157.24751094853917
보은,16.58,23,158.22572016656517
보은,16.58,24,159.20696259146877
보은,16.58,25,160.19123822324997
보은,16.58,26,161.17854706190877
보은,16.58,27,162.16888910744515
보은,16.58,28,163.16226435985914
보은,16.58,29,164.15867281915075
보은,16.58,30,165.15811448531994
보은,16.58,31,166.16058935836674
보은,16.58,32,167.16609743829113
보은,16.58,33,168.17463872509313
보은,16.58,34,169.18621321877276
보은,16.58,35,170.20082091933
보은,16.58,36,171.21846182676472
보은,16.58,37,172.23913594107722
보은,16.58,38,173.26284326226718
보은,16.58,39,174.2895837903348
보은,16.58,40,175.31935752528003
보은,16.58,41,176.3521644671028
보은,16.58,42,177.3880046158032
보은,16.58,43,178.42687797138112
보은,16.58,44,179.46878453383678
보은,16.58,45,180.51372430317
보은,16.58,46,181.56169727938078
보은,16.58,47,182.61270346246909
보은,16.58,48,183.66674285243516
보은,16.58,49,184.72381544927867
보은,16.58,50,185.78392125299996
보은,16.58,51,186.84706026359876
보은,16.58,52,187.91323248107517
보은,16.58,53,188.98243790542918
보은,16.58,54,190.0546765366608
보은,16.58,55,191.12994837476998
보은,16.58,56,192.20825341975674
보은,16.58,57,193.28959167162117
보은,16.58,58,194.37396313036317
보은,16.58,59,195.46136779598274
보은,16.58,60,196.55180566847994
보은,16.58,61,197.64527674785475
보은,16.58,62,198.74178103410716
보은,16.58,63,199.84131852723712
보은,16.58,64,200.94388922724482
보은,16.58,65,202.04949313412993
보은,16.58,66,203.1581302478928
보은,16.58,67,204.26980056853316
보은,16.58,68,205.38450409605122
보은,16.58,69,206.50224083044674
보은,16.58,70,207.62301077172
보은,16.58,71,208.74681391987073
보은,16.58,72,209.8736502748992
보은,16.58,73,211.0035198368051
보은,16.58,74,212.1364226055888
보은,16.58,75,213.2723585812499
보은,16.58,76,214.41132776378882
보은,16.58,77,215.5533301532052
보은,16.58,78,216.69836574949917
보은,16.58,79,217.8464345526708
보은,16.58,80,218.99753656272
보은,16.58,81,220.15167177964676
보은,16.58,82,221.3088402034511
보은,16.58,83,222.46904183413318
보은,16.58,84,223.63227667169278
보은,16.58,85,224.79854471612998
보은,16.58,86,225.96784596744467
보은,16.58,87,227.14018042563717
보은,16.58,88,228.31554809070724
보은,16.58,89,229.49394896265474
보은,16.58,90,230.67538304147996
보은,16.58,91,231.85985032718273
보은,16.58,92,233.04735081976324
보은,16.58,93,234.23788451922115
보은,16.58,94,235.43145142555676
보은,16.58,95,236.62805153876997
보은,16.58,96,237.82768485886083
보은,16.58,97,239.03035138582914
보은,16.58,98,240.23605111967515
보은,16.58,99,241.44478406039872
보은,16.58,100,242.65655020799994
보은,16.58,101,243.8713495624788
보은,16.58,102,245.08918212383512
보은,16.58,103,246.31004789206918
보은,16.58,104,247.53394686718073
전안,23.0,5,271.49281132500005
전안,23.0,6,273.27601054800004
전안,23.0,7,275.065046757
전안,23.0,8,276.85991995200004
전안,23.0,9,278.66063013300004
전안,23.0,10,280.4671773
전안,23.0,11,282.279561453
전안,23.0,12,284.09778259200004
전안,23.0,13,285.921840717
전안,23.0,14,287.751735828
전안,23.0,15,289.58746792500006
전안,23.0,16,291.429037008
전안,23.0,17,293.276443077
전안,23.0,18,295.129686132
전안,23.0,19,296.9887661730001
전안,23.0,20,298.8536831999999
전안,23.0,21,300.72443721300004
전안,23.0,22,302.601028212
전안,23.0,23,304.48345619700007
전안,23.0,24,306.37172116799997
전안,23.0,25,308.265823125
전안,23.0,26,310.165762068
전안,23.0,27,312.07153799699995
전안,23.0,28,313.983150912
전안,23.0,29,315.90060081300004
전안,23.0,30,317.8238877
전안,23.0,31,319.753011573
전안,23.0,32,321.68797243200004
전안,23.0,33,323.628770277
전안,23.0,34,325.575405108
전안,23.0,35,327.52787692500004
전안,23.0,36,329.486185728
전안,23.0,37,331.4503315170001
전안,23.0,38,333.42031429199994
전안,23.0,39,335.396134053
전안,23.0,40,337.3777908
전안,23.0,41,339.36528453300014
전안,23.0,42,341.358615252
전안,23.0,43,343.3577829569999
전안,23.0,44,345.362787648
전안,23.0,45,347.3736293250001
전안,23.0,46,349.3903079880001
전안,23.0,47,351.4128236369999
전안,23.0,48,353.441176272
전안,23.0,49,355.47536589299995
전안,23.0,50,357.5153925
